Date_time,Disposition,Site_name,Site_at,Start_NAD83_East,Start_NAD83_North,End_NAD83_East,End_NAD83_North,Dry_site,System_type,Water_source,Length_m,Width_m,Hour,Minute,End_time,Total_survey_time,Habitat_type,Precipitation,Air_temp_150cm_C,Water_tmp_5cm_C,Relative_humidity,Wind_speed,Floating_veg_perc,Floating_species,Submerged_veg_perc,Submerged_species,Emergent_veg_perc,Emergent_species,Perimeter_veg_perc,Perimeter_species,Comments
2022-05-12T13:27:00Z,observed,Coches Well,Cobre Ridge BZ,462008,3482702,NA,NA,yes,stock tank,well,0,0,13,27,1328,1,lentic,none,NA,NA,NA,breezy,0,NA,0,NA,0,NA,0,0,DRY
2022-05-12T13:49:00Z,observed,Alamito Tank,Cobre Ridge BZ,462976,3484700,NA,NA,no,stock tank,runoff,50,35,13,49,1358,9,lentic,none,28.3,28.7,10.6,breezy,5,algae,20,Potamogeton,0,NA,0,0,NA
2022-05-12T14:32:00Z,observed,Bull Tank,Cobre Ridge BZ,463622,3483865,NA,NA,no,stock tank,runoff,40,32,14,32,1442,10,lentic,none,28.5,29.8,9.9,breezy,0,NA,0,NA,0,NA,0,0,NA
2022-05-12T20:00:00Z,observed,Caballo Tank,Cobre Ridge BZ,464748,3492585,NA,NA,yes,stock tank,runoff,0,0,20,00,2001,0,lentic,none,NA,NA,NA,still,0,NA,0,NA,0,NA,0,0,DRY
2022-05-12T21:38:00Z,observed,Arivaca Tank,Cobre Ridge BZ,465675,3491087,NA,NA,no,stock tank,runoff,74,43,21,38,2236,64,lentic,none,21.3,21.3,13.1,still,0,NA,0,NA,0,NA,0,0,Bullheads
2022-05-13T20:11:00Z,observed,Arivaca Tank,Cobre Ridge BZ,465675,3491087,NA,NA,no,stock tank,runoff,74,43,20,11,2119,68,lentic,none,22.4,21.9,16.7,still,0,NA,0,NA,0,NA,0,0,Yellow bullheads.
2022-05-18T13:21:00Z,observed,Arivaca Tank,Cobre Ridge BZ,465675,3491087,NA,NA,no,stock tank,runoff,70,42,13,21,1417,56,lentic,none,29.6,26.8,14.6,breezy,0,NA,0,NA,0,NA,0,0,Bullheads active in shallow end; many GAAF around edge of tank. Placed audio moth in a mesquite in SE corner.
2022-05-18T15:15:00Z,observed,Dead Cow Tank,Cobre Ridge BZ,473184,3487974,NA,NA,no,stock tank,runoff,29,23,15,15,1531,16,lentic,none,31.7,29.7,16,breezy,0,NA,10,poto,0,NA,0,0,Placed audio moth on mesquite in NW corner.
2022-05-18T15:53:00Z,observed,Border Tank,Cobre Ridge BZ,474739,3486644,NA,NA,no,stock tank,runoff,43,24,15,53,1611,22,lentic,none,30.7,28.7,14.6,breezy,0,NA,5,algae,0,NA,0,0,Placed audio moth on mesquite in W side
2022-05-18T16:51:00Z,observed,Austerlitz Tank,Cobre Ridge BZ,474039,3481065,NA,NA,no,stock tank,runoff,31,17,16,51,1712,21,lentic,none,30.6,28.4,15.1,breezy,5,algae,20,Potamogeton,0,NA,5,grass,Placed audio moth on oak at SW end
2022-05-18T17:34:00Z,observed,Cemetery Tank,Cobre Ridge BZ,472869,3483682,NA,NA,no,stock tank,runoff,68,48,17,34,1806,32,lentic,none,30.3,25.7,18.100000000000001,breezy,0,NA,0,NA,0,NA,1,grasses,Placed audio moth in mesquite in NE corner
2022-05-18T19:58:00Z,observed,Chulo Tank,Cobre Ridge BZ,470393,3483340,NA,NA,no,stock tank,runoff,63,32,19,58,2018,20,lentic,none,22.9,22.9,29.1,still,0,NA,0,NA,5,grass,90,"grass, eleocharis",4m wide ring of lush bermuda grass and eleocharis around nearly all of tank.
2022-05-18T20:44:00Z,observed,Cemetery Tank,Cobre Ridge BZ,472869,3483682,NA,NA,no,stock tank,runoff,68,48,20,44,2052,12,lentic,none,23.9,23.3,33.4,still,0,NA,0,NA,0,NA,1,grasses,Many bluegill jumping
2022-05-18T21:02:00Z,observed,Corner Tank,Cobre Ridge BZ,474252,3482969,NA,NA,no,stock tank,runoff,23,12,21,02,2107,5,lentic,none,23.8,22.8,33.4,still,0,NA,0,NA,0,NA,0,0,NA
2022-05-18T21:20:00Z,observed,Austerlitz Tank,Cobre Ridge BZ,474039,3481065,NA,NA,no,stock tank,runoff,31,17,21,20,2128,8,lentic,none,23.5,22.7,34,still,5,algae,20,Potamogeton,0,NA,5,grass,NA
2022-05-18T21:33:00Z,observed,Japanese Tank,Cobre Ridge BZ,474300,3479539,NA,NA,no,stock tank,runoff,33,27,21,33,2141,8,lentic,none,22.1,22.1,41.1,still,15,algae,80,Potamogeton,0,NA,0,0,NA
2022-05-18T22:25:00Z,observed,Arivaca Tank,Cobre Ridge BZ,465675,3491087,NA,NA,no,stock tank,runoff,70,42,22,25,2300,35,lentic,none,21.7,22.1,35.799999999999997,still,0,NA,0,NA,0,NA,0,0,"Many fish hitting surface, occasionally feeding frenzy at surface"
2022-05-19T11:15:00Z,removed,"Turkey Creek, Canelo Project",Canelo,546112,3491527,546291,3491837,no,stream,spring,NA,7,11,15,1217,62,lotic,none,30.3,17.7,12.2,breezy,5,algae,5,algae,5,willow,100,"grasses, shrubs, Scirpus, Eleocharis, forbs, willow, cottonwood","150mm SVL female, eggs 0.5mm black/yellow. Fat bodies white. Oviducts 1.5mm. 2 quarter-sized KISO in stomach. No water upstream from start UTM (where frog was removed), few pools below that to end. Placed audio moth in willow on WNW side of lower pool."
2022-05-19T12:50:00Z,observed,Fish Tank,Canelo,541900,3486098,NA,NA,no,stock tank,runoff,27,25,12,50,1310,30,lentic,none,30.5,26.9,14.5,breezy,5,algae,0,NA,0,NA,0,0,"Water level very low, likely due to fire supression one week ago. Placed audio moth in small oak on N side"
2022-05-19T13:37:00Z,observed,Upper Tank,San Rafael Valley,542416,3483101,NA,NA,no,stock tank,runoff,19,9,13,37,1401,24,lentic,none,29.3,29.7,13.8,breezy,0,NA,0,NA,0,NA,0,0,"75-90mm SVL. Water level very low, likely due to fire supression one week ago. Placed audio moth in 6"" oak on S side, above the steep bank"
2022-05-19T14:20:00Z,observed,Woodchopper Tank,San Rafael Valley,542709,3480704,NA,NA,no,stock tank,runoff,44,32,14,20,1440,20,lentic,none,31.3,28.4,13.3,breezy,5,algae,5,Potamogeton,0,NA,0,0,"Larvae breaching. 2 dead RACA adults floating. Water level very low, likely due to fire supression one week ago. Placed audio moth in small juniper on W side."
2022-05-19T15:37:00Z,observed,Pauline Tank,Canelo,546297,3483265,NA,NA,no,stock tank,runoff,33,18,15,37,1559,22,lentic,none,28.6,29,12.1,breezy,0,NA,0,NA,0,NA,0,0,RACA uncertain; just saw ripples. Placed audio moth in mesquite on N side.
2022-05-19T16:36:00Z,removed,Middle Canyon Tank,Canelo,544742,3483309,NA,NA,no,stock tank,runoff,23,22,16,36,1710,34,lentic,none,27.7,27.6,15.6,breezy,0,NA,10,Chara,0,NA,0,0,"Placed audio moth in juniper on E side. Water level low, possibly due to fire supression on week ago. 2 hikers stopped for water, approached from S."
2022-05-20T13:50:00Z,observed,La Siesta Campgrounds,Arivaca,471006,3494237,NA,NA,no,ponds,well,16/12,14/9,13,50,1422,32,lentic,none,29.5,21.6,23.1,windy,10,"lilly pad, algae",90,ornamental aquatic veg,10,"Typha, lily pad",100,"grasses,willows, Typha",Upper pond totally choked with Typha. Placed audio moth on willow on W bank of middle pond.
2022-05-20T16:30:00Z,observed,Cemetery Tank,Cobre Ridge BZ,472869,3483682,NA,NA,no,stock tank,runoff,68,48,16,30,1940,190,lentic,none,23.2,21.4,25.8,windy,0,NA,0,NA,0,NA,1,grasses,"Caught 4 largemouth bass: 1 @ 8"", 2 @ 10"", 1 @ 19"" (4.5lbs, showed signs of healing wear on caudal fin & body from nest building some time ago."
2022-05-20T20:03:00Z,observed,Double Tank,Cobre Ridge BZ,470835,3487357,NA,NA,no,stock tank,runoff,8,6,20,03,2007,4,lentic,none,23.8,18.3,22.5,breezy,0,NA,0,NA,0,NA,0,0,Will likely dry before monsoon.
2022-05-20T20:18:00Z,observed,Arrastra Tank,Cobre Ridge BZ,471174,3485355,NA,NA,no,stock tank,runoff,40,15,20,18,2029,11,lentic,none,23.2,21.8,25.9,breezy,15,algae,10,Potamogeton,0,NA,0,0,"Apx 70mm SVL, on south bank in water"
2022-05-20T20:48:00Z,observed,Fraguita Tank,Cobre Ridge BZ,469424,3486140,NA,NA,no,stock tank,runoff,25,15,20,48,2052,4,lentic,none,22.8,20.3,28.2,breezy,0,NA,0,NA,0,NA,0,0,NA
2022-05-20T21:26:00Z,observed,Arivaca Tank,Cobre Ridge BZ,465675,3491087,NA,NA,no,stock tank,runoff,74,43,21,26,2206,40,lentic,none,22.8,20.3,29.7,windy,0,NA,0,NA,0,NA,0,0,Many bullheads at surface smacking.
2022-05-23T10:33:00Z,observed,Rusty's RV Ranch,Portal,685384,3534138,NA,NA,no,pond,well,44,22,10,33,1043,10,lentic,none,27.7,NA,22.3,windy,0,NA,0,NA,0,NA,0,0,Placed audio moth
2022-05-23T11:10:00Z,observed,Chiricahua Desert Museum,Portal,685852,3527690,NA,NA,no,pond,well,12,11,11,10,1120,10,lentic,none,30.6,20.399999999999999,19.399999999999999,windy,20,algae,0,NA,20,Typha,100,Typha,Calling male. Manager has told us he has removed 3 adults so far this year. Placed audio moth
2022-05-23T11:35:00Z,observed,Willow Pond,Portal,683569,3521540,NA,NA,no,pond,well,64,52,11,35,1145,10,lentic,none,27.9,24.2,31.1,breezy,15,algae,15,"Potamogeton, algae",35,"Eleocharis, Typha, Scirpus",100,"Eleocharis, Scirpus, Typha, willow","Calling from several spots. Partial survey, 1/2 pond. Placed audio moth."
2022-05-23T12:11:00Z,observed,Morgan Pond,Portal,683261,3528874,NA,NA,no,pond,well,42,25,12,11,1215,4,lentic,none,31.8,23.4,17.3,windy,10,algae,50,algae,90,"Scirpus, Typha",100,Eleocharis,Placed audio moth
2022-05-23T12:45:00Z,observed,Horse Tank,Portal,681729,3531106,NA,NA,yes,stock tank,runoff,0,0,12,45,1246,1,lentic,none,NA,NA,NA,windy,0,NA,0,NA,0,NA,0,0,Placed audio moth
2022-05-23T13:15:00Z,observed,Sanford Tk,Portal,681091,3526854,NA,NA,yes,stock tank,runoff,0,0,13,15,1316,1,lentic,none,NA,NA,NA,windy,0,NA,0,NA,0,NA,0,0,Placed audio moth
2022-05-23T13:55:00Z,observed,Cave Creek Ranch,Portal,674391,3531278,NA,NA,no,pond,well,10,8,13,55,1357,7,lentic,none,29.1,27.1,17.399999999999999,windy,50,algae,75,"Potamogeton, algae",20,"water lilly, grasses, Typha",100,grasses,Placed audio moth
2022-05-25T11:08:00Z,removed,Jelk's Pond,Canelo,544915,3490707,NA,NA,no,stock tank,spring,60,15,11,08,1522,254,lentic,none,29.6,23.4,11.4,breezy,5,Potamogeton,75,Potamogeton,95,Typha,10,"willow, typha",Observed frogs were between 70-80mm; performed 10 dipnet passes yielding no tadpoles
2022-05-25T11:48:00Z,removed,Jelk's Creek,Canelo,544909,3490721,544985,3490969,no,stream,spring,NA,12,11,48,1522,214,lotic,none,29.6,20,11.4,breezy,30,"Lemma, algae",20,"Potamogeton, algae",50,"typha, grasses, willow, forbs",100,"grasses, willow, forbs, cottonwood","Observed juves were between 70-80mm; performed 60 dipnet passes yielding 36 tadpoles between 120-150mm, many with hind legs present. Tadpoles removed."
2022-05-25T16:27:00Z,observed,"TNC, Upper",Canelo,544870,3492303,544808,3492006,no,stream,spring,NA,6,16,27,1705,38,lotic,none,26.7,16.8,23.4,breezy,5,"Lemma, algae",20,algae,20,"grasses, willow, spikerush, forbs",100,"grasses, willow, spikerush, forbs","Tadpoles approx. 120 mm, no hind legs seen"
2022-05-25T17:10:00Z,observed,"TNC, Lower",Canelo,544870,3492303,545290,3492901,no,stream,spring,NA,4,17,10,1759,49,lotic,none,26.7,21,23.4,breezy,5,"Lemma, algae",10,algae,25,"grasses, willow, bulrush, forbs",100,"grasses, willow, spikerush, forbs",GAAF present in Quartz Pool
2022-05-25T20:13:00Z,observed,"Turkey Creek, Canelo Project",Canelo,546112,3491527,546291,3491837,no,stream,spring,NA,7,20,13,2108,55,lotic,none,18.5,18,24.5,still,10,algae,20,algae,15,"willow, grasses, bulrush",100,"willow, grasses, forbs, bulrush",148mm SVL male removed from pool with audio moth
2022-05-25T22:05:00Z,removed,Pauline Tank,Canelo,546297,3483265,NA,NA,no,stock tank,runoff,30,16,22,05,2223,18,lentic,none,19.2,21.5,20.100000000000001,still,0,NA,0,NA,0,NA,0,0,110mm SVL female removed; 1 mm oviduct/undifferentiated bright yellow ovary (photo)
2022-05-25T23:09:00Z,removed,Middle Canyon Tank,Canelo,544742,3483309,NA,NA,no,stock tank,runoff,21,20,23,09,2347,38,lentic,none,18,19.8,22.9,still,20,Potamogeton,40,Potamogeton,0,NA,0,0,90mm SVL juve removed
2022-05-26T10:41:00Z,observed,Spartacus Pond,Canelo,NA,NA,NA,NA,no,stream,spring,NA,2,10,41,1152,71,lotic,none,30,20.7,12.6,breezy,5,algae,5,algae,5,grasses,85,grasses,Creek course moslty dry with intermittent shallow stagnant pools.
2022-05-26T12:30:00Z,removed,Jelk's Creek,Canelo,544909,3490721,544985,3490969,no,stream,spring,NA,12,12,30,1446,136,lotic,none,33.200000000000003,21.1,9.8000000000000007,breezy,30,"Lemma, algae",20,"Potamogeton, algae",50,"typha, grasses, willow, forbs",100,"grasses, willow, forbs, cottonwood","Performed 30 dipnet passes yielding 12 tadpoles between 120-150mm TL, many with hind legs present. Tadpoles removed"
2022-05-26T13:06:00Z,removed,Jelk's Pond,Canelo,544915,3490707,NA,NA,no,stock tank,spring,60,15,13,06,1446,100,lentic,none,33.200000000000003,21.9,9.8000000000000007,breezy,5,Potamogeton,75,Potamogeton,95,Typha,10,"willow, typha",Observed frogs were between 70-80mm SVL
2022-05-26T20:10:00Z,removed,Jelk's Pond,Canelo,544915,3490707,NA,NA,no,stock tank,spring,60,15,20,10,2030,20,lentic,none,19.899999999999999,20.399999999999999,18.2,still,5,Potamogeton,75,Potamogeton,95,Typha,10,"willow, typha",Observed frogs were between 70-80mm SVL
2022-05-26T20:35:00Z,removed,Jelk's Creek,Canelo,544909,3490721,544985,3490969,no,stream,spring,NA,12,20,35,2102,27,lotic,none,19.899999999999999,18.8,18.2,still,30,"Lemma, algae",20,"Potamogeton, algae",50,"typha, grasses, willow, forbs",100,"grasses, willow, forbs, cottonwood","Juves between 70-80mm SVL. Tadpoles between 120-150mm TL, many with hind legs"
2022-05-26T21:06:00Z,observed,Spartacus Pond,Canelo,NA,NA,NA,NA,no,stream,spring,5,2,21,06,2110,4,lotic,none,19.2,21.5,20.100000000000001,still,0,NA,0,NA,0,NA,85,grasses,"Berm has been redone, there is now also a ""Romulus' Pond"""
2022-05-26T22:11:00Z,observed,"TNC, Upper",Canelo,544870,3492303,544808,3492006,no,stream,spring,NA,6,22,11,2238,27,lotic,none,17.7,14.8,33.200000000000003,still,5,"Lemma, algae",20,algae,20,"grasses, willow, spikerush, forbs",100,"grasses, willow, spikerush, forbs","Tadpoles approx. 120 mm TL, no hind legs seen"
2022-05-26T22:44:00Z,observed,"TNC, Lower",Canelo,544870,3492303,545290,3492901,no,stream,spring,NA,4,22,44,2332,48,lotic,none,17.7,17.7,33.200000000000003,still,5,"Lemma, algae",10,algae,25,"grasses, willow, bulrush, forbs",100,"grasses, willow, spikerush, forbs",NA
2022-05-31T11:59:00Z,observed,Wilbur Tank,RU1,463364,3493318,NA,NA,no,stock tank,runoff,30,27,11,59,1210,11,lentic,none,33.299999999999997,32.299999999999997,15.9,still,0,NA,10,Potamogeton,0,NA,0,0,"Adult RACH approx. 75mm, water very cloudy- unable to detect presence of tadpoles"
2022-05-31T14:20:00Z,observed,Mojonera Tank,RU1,469588,3481104,NA,NA,no,stock tank,runoff,40,20,14,20,1442,22,lentic,none,32.5,24.9,12.3,breezy,15,"Potamogeton, algae",80,Potamogeton,5,"grass, willow",25,"grass, willow","All adults observed below dam (65-90mm SVL); 25 juves below dam, 23 above dam; all tadpoles below dam. 3 tads dipnetted in 6 passes"
2022-05-31T16:32:00Z,removed,Cemetery Tank,Cobre Ridge BZ,472869,3483682,NA,NA,no,stock tank,runoff,69,48,16,32,1717,45,lentic,none,29.4,25.2,15.8,still,0,NA,5,algae,0,NA,0,0,"Metamorphs with tail observed underwater, removed and measured at 75mm with tail and 40mm SVL"
2022-05-31T19:00:00Z,observed,Arivaca Tank,Cobre Ridge BZ,465675,3491087,NA,NA,no,stock tank,runoff,70,42,19,00,2052,112,lentic,none,26.7,22.6,15.3,still,0,NA,0,NA,0,NA,0,0,Dozens of breaching bullheads
2022-06-01T15:31:00Z,observed,Pauline Tank,Canelo,546297,3483265,NA,NA,no,stock tank,runoff,29,15,15,31,1546,15,lentic,none,34.200000000000003,26.8,10.8,breezy,0,NA,0,NA,0,NA,0,0,NA
2022-06-01T16:40:00Z,observed,Middle Canyon Tank,Canelo,544742,3483309,NA,NA,no,stock tank,runoff,21,21,16,40,1712,32,lentic,none,34.1,27.3,11,breezy,20,Potamogeton,40,Potamogeton,0,NA,0,0,NA
2022-06-01T22:40:00Z,removed,Jelk's Pond,Canelo,544915,3490707,NA,NA,no,stock tank,spring,60,15,22,40,2253,13,lentic,none,16.399999999999999,17.100000000000001,20.5,still,5,Potamogeton,75,Potamogeton,95,Typha,10,"willow, typha",Juves between 70-80mm SVL.
2022-06-01T22:53:00Z,removed,Jelk's Creek,Canelo,544909,3490721,544985,3490969,no,stream,spring,NA,12,22,53,2315,22,lotic,none,16.399999999999999,16.8,20.5,still,30,"lemma, algae",20,"Potamogeton, algae",50,"typha, grasses, willow, forbs",100,"grasses, willow, forbs, cottonwood","Juves between 70-80mm SVL. Tadpoles between 120-150mm TL, many with hind legs"
2022-06-01T23:30:00Z,observed,"TNC, Upper",Canelo,544870,3492303,544808,3492006,no,stream,spring,NA,6,23,30,2356,26,lotic,none,13.9,13.4,40.6,still,5,"Lemma, algae",20,algae,20,"grasses, willow, spikerush, forbs",100,"grasses, willow, spikerush, forbs","Tadpoles approx. 120 mm TL, no hind legs seen"
2022-06-02T00:01:00Z,observed,"TNC, Lower",Canelo,544870,3492303,545290,3492901,no,stream,spring,NA,4,00,01,45,44,lotic,none,13.9,14.5,40.6,still,5,"Lemma, algae",10,algae,25,"grasses, willow, bulrush, forbs",100,"grasses, willow, forbs",NA
2022-06-02T11:03:00Z,observed,Bill's W.P,LCNCA,537982,3516405,NA,NA,no,wildlife pond,well,30,21,11,03,1116,13,lentic,none,32.6,20.9,12.6,still,40,"Lemma, algae",85,Potamogeton,15,"grasses, eleocharis,, forbs, hyrdrocotyl",100,"grasses, eleocharis, forbs","Adults 70-85mm SVL, juves 55-65mm SVL"
2022-06-02T11:45:00Z,observed,Gaucho W.P.,LCNCA,537351,3513949,NA,NA,no,wildlife pond,well,19,14,11,45,1152,7,lentic,none,36.799999999999997,27.1,6.5,still,30,algae,75,Potamogeton,40,"Spikerush, grasses",100,"Spikerush, grasses","Juves 55-65mm SVL, 5 observed outside of fenced area in runoff"
2022-06-02T12:00:00Z,observed,Cottonwood W.P.,LCNCA,536020,3514060,NA,NA,no,wildlife pond,well,45,40,12,00,1217,17,lentic,none,34.200000000000003,22.7,12.7,still,40,"Lemma, algae",80,"Potamogeton, algae",40,"grasses, forbs, spikerush",100,"grasses, forbs, spikerush, mesquite","Did not have waders so was unable to see open water closely for tadpole presence. Adults 70-85mm, juves 55-65mm"
2022-06-02T15:20:00Z,observed,Lower Empire Gulch,LCNCA,538681,3518612,538811,3519274,no,stream,spring,NA,8,15,20,1550,30,lotic,none,36.4,23,10.5,breezy,30,algae,85,"Potamogeton, algae",60,"grasses, sedge, willow, spikerush",100,"grasses, willow, spikerush, sedge",Adult RACH between 70-80mm SVL
2022-06-02T16:19:00Z,observed,Empire Gulch Spring,LCNCA,534337,3517020,534175,3516980,no,stream,spring,NA,3,16,19,1651,32,lotic,none,32.700000000000003,17.5,9.9,breezy,50,Lemma,15,algae,90,"forbs, willow, grasses, typha",100,"willow, forbs, grasses, cottonwood",5 dipnet passes in spring pool. Side stream adjacent to spring pool has dried
2022-06-02T17:15:00Z,observed,Maternity Well W.P.,LCNCA,531703,3514062,NA,NA,no,wildlife pond,well,20,20,17,15,1740,25,lentic,none,32.9,26.8,8.3000000000000007,breezy,20,"Lemma, algae, Hydocotyl",100,"chara, algae, Hydrocotyl",30,"Eleocharis, grasses, wort",100,"grass, eleocharis",10 dipnet passes yielded 2 metamorph juves with tails 30-50mm TL and 4 tadpoles 50-70mm TL (2 with hind limbs)
2022-06-07T14:34:00Z,removed,Jelk's Pond,Canelo,544915,3490707,NA,NA,no,stock tank,spring,60,15,14,34,1458,24,lentic,none,32.4,28.7,16.8,breezy,5,Potamogeton,75,Potomogeton,95,Typha,10,"willow, typha",Juves 70-80mm SVL
2022-06-07T15:02:00Z,removed,Jelk's Creek,Canelo,544909,3490721,544985,3490969,no,stream,spring,NA,12,15,02,1548,46,lotic,none,32.4,27.3,16.8,breezy,30,"lemma, algae",20,"Potamogeton, algae",50,"typha, grasses, willow, forbs",100,"grasses, willow, forbs, cottonwood",Tadpoles removed by dipnet in 20 passes. Tadpoles 120-150mm--Many with hind limbs
2022-06-07T17:06:00Z,observed,Middle Canyon Tank,Canelo,544742,3483309,NA,NA,no,stock tank,runoff,24,23,17,06,1720,14,lentic,none,33,29.8,17.100000000000001,breezy,15,"Potamogeton, algae",40,"Potamogeton, algae",0,NA,0,0,Black bear track at edge of water on SW bank
2022-06-07T17:54:00Z,observed,Pauline Tank,Canelo,546297,3483265,NA,NA,no,stock tank,runoff,31,15,17,54,1807,13,lentic,none,31.6,29.5,16.2,breezy,0,NA,0,NA,0,NA,0,0,NA
2022-06-07T19:50:00Z,observed,"Turkey Creek, Canelo Project",Canelo,546112,3491527,546291,3491837,no,stream,spring,NA,8,19,50,2033,43,lotic,none,24.3,20.9,28.4,still,10,algae,20,algae,15,"willow, grasses, bulrush",100,"willow, grasses, forbs, bulrush",NA
2022-06-07T21:00:00Z,removed,Jelk's Pond,Canelo,544915,3490707,NA,NA,no,stock tank,spring,50,15,21,00,2246,106,lentic,none,21.4,20.2,34.700000000000003,still,5,Potamogeton,75,Potamogeton,95,Typha,10,"willow, typha","Most juves 70-80mm SVL, 1 measured at 87mm SVL"
2022-06-07T21:21:00Z,removed,Jelk's Creek,Canelo,544909,3490721,544985,3490969,no,stream,spring,NA,11,21,21,2246,85,lotic,none,21.4,19.899999999999999,34.700000000000003,still,30,"Lemma, algae",20,"Potamogeton, algae",50,"typha, grasses, willow, forbs",100,"grasses, willow, forbs, cottonwood","Juves between 70-80mm SVL. Tadpoles between 120-150mm TL, many with hind legs"
2022-06-08T20:27:00Z,observed,Papago Tanks,Cobre Ridge BZ,476721,3483479,NA,NA,no,stock tank,runoff,105,79,20,27,2050,23,lentic,none,29.8,27.3,28.1,breezy,0,NA,0,NA,5,willow,10,willow,"Small side nearly dry, many dead fish."
2022-06-08T21:19:00Z,observed,Ruby Lakes,Cobre Ridge BZ,477245,3478528,NA,NA,no,stock tank,runoff,128,38,21,19,2145,26,lentic,none,28.9,21.2,33.700000000000003,windy,80,"Lemma, algae",0,NA,0,willow,60,willow,NA
2022-06-08T22:13:00Z,observed,Town Lake,Cobre Ridge BZ,477687,3480550,NA,NA,no,pond,runoff,138,68,22,13,2255,42,lentic,none,28.9,25.2,37.5,still,5,algae,30,"Potamogeton, algae",20,"Typha, willow",85,"willow, typha, shrubs, grasses",NA
2022-06-08T23:03:00Z,observed,Mineral Lake,Cobre Ridge BZ,477937,3480500,NA,NA,no,pond,runoff,390,45,23,03,2350,47,lentic,none,28.9,24.8,37.5,still,5,algae,5,algae,15,"Typha, willow",75,"willow, shrubs, grasses",NA
2022-06-09T09:53:00Z,observed,Japanese Tank,Cobre Ridge BZ,474300,3479539,NA,NA,no,stock tank,runoff,25,22,09,53,957,4,lentic,none,33.1,26.7,29.3,breezy,50,algae,25,algae,0,NA,0,0,NA
2022-06-09T10:09:00Z,observed,Austerlitz Tank,Cobre Ridge BZ,474039,3481065,NA,NA,no,stock tank,runoff,28,16,10,09,1018,8,lentic,none,34.299999999999997,27,31,breezy,0,NA,20,Potamogeton,0,NA,0,0,NA
2022-06-09T10:35:00Z,observed,Corner Tank,Cobre Ridge BZ,474252,3482969,NA,NA,no,stock tank,runoff,16,8,10,35,1038,3,lentic,none,34.6,28.5,25.8,breezy,0,NA,0,NA,0,NA,0,0,NA
2022-06-09T12:00:00Z,observed,Cemetery Tank,Cobre Ridge BZ,472869,3483682,NA,NA,no,stock tank,runoff,66,45,12,00,1250,50,lentic,none,34.200000000000003,28.8,26,still,0,NA,0,NA,0,NA,0,0,"5 seine passes around perimeter (80% coverage), no RACA."
2022-06-09T14:50:00Z,observed,Dead Cow Tank,Cobre Ridge BZ,473184,3487974,NA,NA,no,stock tank,runoff,25,21,14,50,1453,3,lentic,none,32.1,NA,34,breezy,0,NA,40,Potamogeton,0,NA,0,0,Checked audio moth.
2022-06-09T15:04:00Z,observed,Border Tank,Cobre Ridge BZ,474739,3486644,NA,NA,no,stock tank,runoff,37,27,15,04,1510,6,lentic,none,29.2,27.8,42.7,breezy,5,algae,5,algae,0,NA,0,0,Checked audio moth.
2022-06-09T15:31:00Z,observed,Double Tank,Cobre Ridge BZ,470835,3487357,NA,NA,yes,stock tank,runoff,0,0,15,31,1532,1,lentic,none,NA,NA,NA,breezy,0,NA,0,NA,0,NA,0,0,Dry
2022-06-09T15:45:00Z,observed,Arrastra Tank,Cobre Ridge BZ,471174,3485355,NA,NA,no,stock tank,runoff,26,9,15,45,1553,8,lentic,none,28.2,27.1,41.4,still,0,NA,0,NA,0,NA,0,0,NA
