"Date","surveyors","taxon","Species","No_Obs","Adult","Adults_removed","Juv","Juv_removed","Larvae","Larvae_removed","Egg_mass","Disposition","County","Site_name","Site_at","Start_NAD83_East","Start_NAD83_North","End_NAD83_East","End_NAD83_North","Dry_site","System_type","Water_source","Length_m","Width_m","Start_time","End_time","Total_survey_time","Habitat_type","Precipitation","Air_temp_150cm_C","Water_tmp_5cm_C","Relative_humidity","Wind_speed","Floating_veg_perc","Floating_species","Submerged_veg_perc","Submerged_species","Emergent_veg_perc","Emergent_species","Perimeter_veg_perc","Perimeter_species","Grazing_activity","Comments","Final_Start_NAD83_East","Final_Start_NAD83_North"
2022-08-17,"JML","FROG","RACA",48,0,0,48,47,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544984,3490993,"no","stream","spring",NA,"12","2013","2135",82,"lotic","none","22.4","23.7","80.8","still","20","Lemma, algae","20","Potamogeton, algae","70","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood","sign","75-80mm SVL",NA,NA
2022-08-18,"JML, CLP","FROG","RACA",13,0,0,13,13,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544984,3490993,"no","stream","spring",NA,"12","2000","2049",49,"lotic","none","20.3","22.4","92.2","still","20","Lemma, algae","20","Potamogeton, algae","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood","sign","75-85mm SVL",NA,NA
2022-08-31,"JML, CLP","FROG","RACA",13,0,0,13,6,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544991,3491023,"no","stream","spring",NA,"12","1335","1423",48,"lotic","none","25.3","22.3","53.2","breezy","20","Lemma, algae","0","0","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood, shrubs","sign","65-75mm SVL. Surveyed to fence.",NA,NA
2022-08-31,"JML, CLP","TURTLE","KISO",3,3,0,0,0,0,0,0,"observed","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544991,3491023,"no","stream","spring",NA,"12","1335","1423",48,"lotic","none","25.3","22.3","53.2","breezy","20","Lemma, algae","0","0","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood, shrubs","sign","Surveyed to fence.",NA,NA
2022-08-31,"JML","FROG","RACA",4,0,0,4,3,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544991,3491023,"no","stream","spring",NA,"12","2212","2234",22,"lotic","none","18.5","20.8","83.2","still","20","Lemma, algae","0","0","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood, shrubs","sign","70-75mm SVL",NA,NA
2022-09-06,"JML","FROG","RACA",6,0,0,6,1,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544911,3490736,544991,3491023,"no","stream","spring",NA,"12","1402","1437",35,"lotic","none","29","22.2","20.6","windy","20","Lemma, algae","0","0","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood, shrubs","sign","70-75mm SVL",NA,NA
2022-09-22,"CLP","FROG","RACA",17,1,1,16,16,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544909,3490721,544984,3490993,"no","stream","spring",NA,"12","1942","2018",36,"lotic","none","18.5","20.3","83.1","still","20","Lemma, algae","0","0","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood","sign","Adult 170mm SVL. Juv 65-75mm SVL, 3 below berm.",NA,NA
2022-09-28,"JML, CLP","FROG","RACA",5,1,1,4,3,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544909,3490721,544984,3490993,"no","stream","spring",NA,"12","1952","2025",33,"lotic","none","19.100000000000001","19.3","73.3","still","20","Lemma, algae","0","0","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood","sign","adult 120mm SVL",NA,NA
2022-10-04,"JML","FROG","RACA",3,0,0,3,0,0,0,0,"observed","Santa Cruz","Jelk's Creek","Canelo",544909,3490721,544984,3490993,"no","stream","spring",NA,"12","1348","1422",34,"lotic","none","19.399999999999999","18.5","68.400000000000006","windy","20","Lemma, algae","0","0","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood","sign",NA,NA,NA
2022-10-12,"JML, CLP","FROG","RACA",5,1,1,4,3,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544909,3490721,544984,3490993,"no","stream","spring",NA,"12","1952","2025",33,"lotic","none","19.100000000000001","19.3","73.3","still","20","Lemma, algae","0","0","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood","sign","adult 120mm SVL",NA,NA
2022-10-26,"JML","FROG","RACA",2,0,0,2,2,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544909,3490721,544984,3490993,"no","stream","spring",NA,"12","2031","2055",24,"lotic","none","8.6999999999999993","16.3","60.8","still","20","Lemma, algae","0","0","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood","sign","75mm SVL",NA,NA
2022-11-08,"JML","FROG","RACA",2,0,0,2,2,0,0,0,"removed","Santa Cruz","Jelk's Creek","Canelo",544909,3490721,544984,3490993,"no","stream","spring",NA,"12","1936","1958",22,"lotic","none","10.1","16.3","53","still","20","Lemma, algae","10","algae","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood","sign","Both 75mm SVL, from a pool below the mid-creek berm",NA,NA
2022-11-17,"JML","none","none",0,0,0,0,0,0,0,0,"observed","Santa Cruz","Jelk's Creek","Canelo",544909,3490721,544984,3490993,"no","stream","spring",NA,"12","2044","2104",20,"lotic","none","0.6","15","58.9","still","20","Lemma, algae","10","algae","40","Typha, Scirpus, grasses, willow, forbs","100","grasses, willow, forbs, cottonwood","sign",NA,NA,NA
2022-04-13,"CLP","FROG","RACA",3,0,0,3,3,4,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544915,3490707,NA,NA,"no","stock tank","spring","75","16","2042","2110",28,"lentic","none","5.8","12.9","23.7","still","10","algae","20","Potamogeton","80","Typha, Willow","40","grasses, willow, cottonwood","sign","80mm SVL, larvae 120mm TL no legs",NA,NA
2022-05-06,"CLP","FROG","RACA",10,0,0,10,9,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544915,3490707,NA,NA,"no","stock tank","spring","77","17","1635","1712",37,"lentic","none","30.8","23.3","12.8","breezy","5","algae","30","Potamogeton, algae","70","Typha, Willow","50","Typha, grasses, willow","sign","Most frogs onW bank. Lots of woody debris floating in upper half of pond.",NA,NA
2022-05-06,"CLP","FROG","RACA",17,0,0,2,2,15,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544915,3490707,NA,NA,"no","stock tank","spring","77","17","2115","2136",16,"lentic","none","17.7","18.2","20.2","still","5","algae","30","Potamogeton, algae","70","Typha, Willow","50","Typha, grasses, willow","sign","Juvs 75mm SVL. Larvae very large, no legs",NA,NA
2022-05-25,"JML","FROG","RACA",12,0,0,12,8,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544915,3490707,NA,NA,"no","stock tank","spring","60","15","1108","1522",254,"lentic","none","29.6","23.4","11.4","breezy","5","Potamogeton","75","Potamogeton","95","Typha","10","willow, typha","sign","Observed frogs were between 70-80mm; performed 10 dipnet passes yielding no tadpoles",NA,NA
2022-05-26,"JML","FROG","RACA",6,0,0,6,2,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544915,3490707,NA,NA,"no","stock tank","spring","60","15","1306","1446",100,"lentic","none","33.200000000000003","21.9","9.8000000000000007","breezy","5","Potamogeton","75","Potamogeton","95","Typha","10","willow, typha","sign","Observed frogs were between 70-80mm SVL",NA,NA
2022-05-26,"JML","FROG","RACA",13,0,0,13,12,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544915,3490707,NA,NA,"no","stock tank","spring","60","15","2010","2030",20,"lentic","none","19.899999999999999","20.399999999999999","18.2","still","5","Potamogeton","75","Potamogeton","95","Typha","10","willow, typha","sign","Observed frogs were between 70-80mm SVL",NA,NA
2022-06-01,"JML","FROG","RACA",10,0,0,10,7,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544915,3490707,NA,NA,"no","stock tank","spring","60","15","2240","2253",13,"lentic","none","16.399999999999999","17.100000000000001","20.5","still","5","Potamogeton","75","Potamogeton","95","Typha","10","willow, typha","sign","Juves between 70-80mm SVL.",NA,NA
2022-06-07,"JML","FROG","RACA",8,0,0,8,2,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544915,3490707,NA,NA,"no","stock tank","spring","60","15","1434","1458",24,"lentic","none","32.4","28.7","16.8","breezy","5","Potamogeton","75","Potomogeton","95","Typha","10","willow, typha","sign","Juves 70-80mm SVL",NA,NA
2022-06-07,"JML","FROG","RACA",17,0,0,17,17,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544915,3490707,NA,NA,"no","stock tank","spring","50","15","2100","2246",106,"lentic","none","21.4","20.2","34.700000000000003","still","5","Potamogeton","75","Potamogeton","95","Typha","10","willow, typha","sign","Most juves 70-80mm SVL, 1 measured at 87mm SVL",NA,NA
2022-06-14,"JML","FROG","RACA",19,0,0,19,16,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544915,3490707,NA,NA,"no","stock tank","spring","48","14/9","2118","2138",20,"lentic","none","24.2","20.9","32.299999999999997","still","5","Potamogeton","75","Potamogeton","95","Typha","10","willow, Typha","sign","Most juves 70-80mm SVL, 1 measured at 85mm SVL. 4 metamorphs observed with long tails",NA,NA
2022-06-21,"JML","FROG","RACA",32,0,0,32,30,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","50","15","2110","2131",21,"lentic","none","17.3","20.2","89.7","breezy","5","potamogeton","75","Potamogeton","85","Typha","10","willow, typha","sign","Juves 70-85mm SVL",NA,NA
2022-06-30,"JML, CLP","FROG","RACA",85,0,0,85,78,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","50","15","2030","2207",97,"lentic","none","22","23.6","69.400000000000006","breezy","5","Potamogeton","75","Potamogeton","85","Typha, grasses","20","willow, Typha","sign","Significantly higher number of observed frogs from previous week (metamorphosis spike?)",NA,NA
2022-07-06,"CLP","FROG","RACA",85,0,0,85,62,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","52","14","1605","1659",54,"lentic","none","30.6","29.9","35.1","breezy","5","algae","75","Potamogeton","85","Typha","10","willow, typha","sign",NA,NA,NA
2022-07-06,"CLP","TURTLE","KISO",2,2,0,0,0,0,0,0,"observed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","52","14","1605","1659",54,"lentic","none","30.6","29.9","35.1","breezy","5","algae","75","Potamogeton","85","Typha","10","willow, typha","sign",NA,NA,NA
2022-07-06,"CLP","FROG","HYWR",2,2,0,0,0,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","52","14","1605","1659",54,"lentic","none","30.6","29.9","35.1","breezy","5","algae","75","Potamogeton","85","Typha","10","willow, typha","sign",NA,NA,NA
2022-07-06,"CLP","FROG","RACA",12,0,0,12,12,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","52","14","2129","2153",24,"lentic","none","19.8","22.9","63.7","still","5","algae","75","Potamogeton","85","Typha","10","willow, typha","sign",NA,NA,NA
2022-07-07,"CLP","FROG","RACA",22,0,0,22,16,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","52","14","1554","1627",33,"lentic","none","31.1","30.8","37.4","breezy","5","algae","75","Potamogeton","85","Typha","10","willow, typha","sign",NA,NA,NA
2022-07-07,"CLP","FROG","RACA",6,0,0,6,6,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","52","14","2100","2121",21,"lentic","none","19.600000000000001","22.7","61.8","still","5","algae","75","Potamogeton","85","Typha","10","willow, typha","sign",NA,NA,NA
2022-07-13,"JML, CLP","FROG","RACA",18,1,1,17,10,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","49","14","1257","1322",25,"lentic","none","32","34.1","n/r","still","5","algae","15","Potamogeton","85","Typha","10","willow, typha","sign","removed 117mm SVL male",NA,NA
2022-07-13,"JML, CLP","FROG","RACA",20,0,0,20,19,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","49","14","2200","2225",25,"lentic","none","22.9","22.1","67.900000000000006","still","5","algae","15","Potamogeton","85","Typha","10","willow, typha","sign","removed 117mm SVL male",NA,NA
2022-07-14,"JML, CLP","FROG","RACA",6,0,0,6,5,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","49","14","2110","2147",37,"lentic","intermittent","21.7","23.3","77.599999999999994","still","5","algae","15","Potamogeton","85","Typha","10","willow, typha","sign","1 escaped @ 90mm SVL",NA,NA
2022-07-19,"JML","FROG","RACA",22,0,0,22,10,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","49","13","1712","1745",33,"lentic","none","30.9","29.9","45.7","windy","5","Lemma, algae","20","Potamogeton, algae","85","Typha, grasses","75","grasses, forbs, willow","sign","Approx. 70-80mm SVL",NA,NA
2022-07-19,"JML","FROG","RACA",19,0,0,19,15,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","49","13","2240","2315",35,"lentic","intermittent","20.3","22","82.1","windy","5","Lemma, algae","20","Potamogeton, algae","85","Typha, grasses","75","grasses, forbs, willow","sign","Approx. 70-80mm SVL",NA,NA
2022-07-20,"CLP","FROG","RACA",26,0,0,26,25,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","49","13","2021","2036",24,"lentic","none","24.1","24.8","63.2","still","5","Lemma, algae","20","Potamogeton, algae","85","Typha, grasses","75","grasses, forbs, willow","sign","65-80mm SVL, some morphs",NA,NA
2022-07-21,"JML","FROG","RACA",14,0,0,14,13,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","49","13","2011","2034",23,"lentic","none","23.8","26.2","77.599999999999994","still","5","Lemma, algae","20","Potamogeton, algae","85","Typha, grasses","75","grasses, forbs, willow","sign","Approx. 70-80mm SVL",NA,NA
2022-07-26,"JML, CLP","FROG","RACA",8,0,0,8,7,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","50","15","2019","2036",17,"lentic","none","20.6","20.6","89.8","breezy","5","Lemma, algae","20","Potamogeton, algae","85","Typha, grasses","75","grasses, forbs, willow","sign",NA,NA,NA
2022-07-27,"JML, CLP","FROG","RACA",25,0,0,25,3,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","48","13","1147","1200",13,"lentic","none","28.1","30.5","71.8","still","5","Lemma, algae","20","Potamogeton, algae","85","Typha, grasses","90","grasses, forbs, willow","sign","70-80mm SVL",NA,NA
2022-07-27,"JML, CLP","FROG","RACA",11,0,0,11,9,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","48","13","2015","2030",15,"lentic","none","21.3","22.7","92","still","5","Lemma, algae","20","Potamogeton, algae","85","Typha, grasses","90","grasses, forbs, willow","sign","70-80mm SVL",NA,NA
2022-07-28,"JML, CLP","FROG","RACA",7,0,0,7,6,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring",NA,"24","2017","2053",36,"lentic","none","21.1","23.1","94.4","still","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","Pond overflowing from heavy rains overnight & earlier in the day.",NA,NA
2022-07-28,"JML, CLP","FROG","HYWR",1,0,0,1,0,0,0,0,"observed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring",NA,"24","2017","2053",36,"lentic","none","21.1","23.1","94.4","still","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","calling",NA,NA
2022-07-28,"JML, CLP","FROG","SPMU",1,0,0,1,0,0,0,0,"observed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring",NA,"24","2017","2053",36,"lentic","none","21.1","23.1","94.4","still","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","calling",NA,NA
2022-08-02,"JML","FROG","RACA",6,0,0,6,0,0,0,0,"observed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","122","21","1646","1701",15,"lotic","none","26.3","24.7","64.2","breezy","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","Only surveyed west bank of tank--Perimeter veg needs to be dealt with for effective daytime survey",NA,NA
2022-08-02,"JML","FROG","RACA",4,0,0,4,3,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","122","21","2103","2123",20,"lotic","none","22.1","23.7","90.5","breezy","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","65-75mm SVL",NA,NA
2022-08-02,"JML","FROG","HYWR",5,5,0,0,0,0,0,0,"observed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","122","21","2103","2123",20,"lotic","none","22.1","23.7","90.5","breezy","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","5 calling males in pond",NA,NA
2022-08-04,"CLP","FROG","RACA",22,0,0,22,22,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","122","21","2011","2059",48,"lentic","none","24.1","24.6","84.8","still","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","70-90mm SVL",NA,NA
2022-08-04,"CLP","FROG","HYWR",2,2,0,0,0,0,0,0,"observed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","122","21","2011","2059",48,"lentic","none","24.1","24.6","84.8","still","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","calling, upstream end in emergent grass",NA,NA
2022-08-05,"CLP","FROG","RACA",10,0,0,10,7,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","122","21","2026","2059",33,"lentic","none","22.6","23.5","79.599999999999994","still","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","70-80mm SVL",NA,NA
2022-08-05,"CLP","FROG","HYWR",3,3,0,0,0,0,0,0,"observed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","122","21","2026","2059",33,"lentic","none","22.6","23.5","79.599999999999994","still","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","calling, upstream end in emergent grass",NA,NA
2022-08-09,"JML","FROG","RACA",8,0,0,8,8,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","122","21","2012","2028",16,"lotic","none","20.7","22.2","93.6","still","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","65-75mm SVL",NA,NA
2022-08-11,"JML","FROG","RACA",3,0,0,3,2,0,0,0,"removed","Santa Cruz","Jelk's Pond","Canelo",544907,3490711,NA,NA,"no","stock tank","spring","122","21","2045","2110",25,"lotic","none","19.600000000000001","21.6","85","still","0","0","0","0","60","Typha, grasses","100","grasses, forbs, willow, cottonwood, shrubs","sign","65-75mm SVL",NA,NA
